,Datetime,Temp_℃,Humidity,Windspeed,General_Diffuse_Flows,Diffuse_Flows,Power_Consumption_kWh_Zone1,Power_Consumption_kWh_Zone2,Power_Consumption_kWh_Zone3,Year,Month,Day,Hour
222,2017-01-10 06:00:00,14.342,78.9,0.08,0.061,0.14,24864.81,15041.945,14548.434,2017,January,Tuesday,6
223,2017-01-10 07:00:00,14.35,78.283,0.08,0.072,0.137,24777.722,15465.046,12692.048,2017,January,Tuesday,7
224,2017-01-10 08:00:00,12.122,79.017,0.078,6.244,6.141,26118.481,15972.644,11732.048,2017,January,Tuesday,8
225,2017-01-10 09:00:00,12.028,79.717,0.078,97.027,43.935,29215.19,18010.942,13543.133,2017,January,Tuesday,9
226,2017-01-10 10:00:00,15.168,68.353,0.077,306.0,90.21,32407.089,19556.839,15105.542,2017,January,Tuesday,10
227,2017-01-10 11:00:00,15.585,65.922,0.076,367.0,94.367,34316.962,20770.213,16192.771,2017,January,Tuesday,11
228,2017-01-10 12:00:00,15.89,64.352,0.076,460.9,115.55,35157.468,21260.79,16313.253,2017,January,Tuesday,12
229,2017-01-10 13:00:00,16.233,63.838,0.076,489.4,100.783,35207.089,21003.04,16660.241,2017,January,Tuesday,13
230,2017-01-10 14:00:00,16.317,64.035,0.077,425.9,106.433,34593.418,21154.407,16866.506,2017,January,Tuesday,14
231,2017-01-10 15:00:00,15.873,66.338,0.075,242.7,245.417,33701.266,21059.574,16670.843,2017,January,Tuesday,15
232,2017-01-10 16:00:00,15.87,68.742,0.077,203.725,227.915,33927.089,20670.517,16275.663,2017,January,Tuesday,16
233,2017-01-10 17:00:00,15.462,69.852,0.077,95.097,113.962,38522.532,23431.611,21539.277,2017,January,Tuesday,17
234,2017-01-10 18:00:00,14.267,74.533,0.079,5.257,5.483,44421.266,26880.243,25809.157,2017,January,Tuesday,18
235,2017-01-10 19:00:00,12.277,81.117,0.076,0.071,0.094,43608.101,26465.653,25395.663,2017,January,Tuesday,19
236,2017-01-10 20:00:00,11.56,83.417,0.078,0.051,0.103,43183.797,26186.626,25275.181,2017,January,Tuesday,20
237,2017-01-10 21:00:00,11.058,85.433,0.083,0.055,0.096,41019.747,25243.161,24510.843,2017,January,Tuesday,21
238,2017-01-10 22:00:00,10.97,85.617,0.084,0.049,0.122,37440.0,23138.602,22438.554,2017,January,Tuesday,22
239,2017-01-10 23:00:00,10.29,86.55,0.085,0.065,0.11,32345.316,19751.368,19778.313,2017,January,Tuesday,23
240,2017-01-11 00:00:00,10.128,85.25,0.087,0.061,0.133,27692.152,17051.672,17302.169,2017,January,Wednesday,0
241,2017-01-11 01:00:00,9.927,84.667,0.087,0.058,0.118,24809.114,14759.271,15278.072,2017,January,Wednesday,1
242,2017-01-11 02:00:00,10.0,83.483,0.087,0.067,0.133,23112.911,13556.231,14176.386,2017,January,Wednesday,2
243,2017-01-11 03:00:00,9.243,83.617,0.083,0.059,0.124,22335.19,13155.623,13816.867,2017,January,Wednesday,3
244,2017-01-11 04:00:00,9.525,83.7,0.086,0.064,0.138,22111.392,13031.611,13651.084,2017,January,Wednesday,4
245,2017-01-11 05:00:00,9.325,77.783,0.084,0.068,0.126,22670.38,13412.158,13962.41,2017,January,Wednesday,5
246,2017-01-11 06:00:00,9.113,78.583,0.084,0.079,0.138,24252.152,14139.818,14207.229,2017,January,Wednesday,6
247,2017-01-11 07:00:00,9.633,78.517,0.085,0.068,0.134,21324.557,12553.191,11301.205,2017,January,Wednesday,7
248,2017-01-11 08:00:00,9.617,67.512,0.083,9.398,8.952,23224.304,13730.699,10800.0,2017,January,Wednesday,8
249,2017-01-11 09:00:00,9.463,68.767,0.084,128.742,71.688,26857.722,16246.201,12630.361,2017,January,Wednesday,9
250,2017-01-11 10:00:00,11.047,65.02,0.085,243.15,59.32,30545.823,18676.596,15018.795,2017,January,Wednesday,10
251,2017-01-11 11:00:00,13.725,57.408,0.084,369.883,79.717,33227.342,20249.848,16331.566,2017,January,Wednesday,11
252,2017-01-11 12:00:00,17.357,52.677,0.083,423.45,88.2,33957.468,20911.246,16968.675,2017,January,Wednesday,12
253,2017-01-11 13:00:00,18.435,47.963,0.084,423.9,180.917,33842.025,20148.936,16994.699,2017,January,Wednesday,13
254,2017-01-11 14:00:00,18.698,45.45,0.085,328.817,232.85,33289.114,20148.936,16640.0,2017,January,Wednesday,14
255,2017-01-11 15:00:00,19.183,45.057,0.085,348.633,350.15,32352.405,20004.255,16370.12,2017,January,Wednesday,15
256,2017-01-11 16:00:00,19.248,46.028,0.086,169.317,180.35,31906.835,19401.216,16049.157,2017,January,Wednesday,16
257,2017-01-11 17:00:00,18.428,47.115,0.087,76.87,82.353,36395.949,21934.347,20661.205,2017,January,Wednesday,17
258,2017-01-11 18:00:00,17.113,56.288,0.086,5.678,5.903,43511.899,25698.48,25120.964,2017,January,Wednesday,18
259,2017-01-11 19:00:00,16.153,63.38,0.084,0.06,0.112,43317.468,25506.991,25372.53,2017,January,Wednesday,19
260,2017-01-11 20:00:00,15.222,69.922,0.085,0.066,0.134,43147.342,25578.723,25600.0,2017,January,Wednesday,20
261,2017-01-11 21:00:00,13.29,73.317,0.087,0.059,0.119,41233.418,25510.03,24546.506,2017,January,Wednesday,21
262,2017-01-11 22:00:00,12.85,70.438,0.085,0.048,0.122,37779.241,23453.495,22848.193,2017,January,Wednesday,22
263,2017-01-11 23:00:00,12.037,73.365,0.085,0.063,0.103,32490.127,20358.663,19733.976,2017,January,Wednesday,23
264,2017-01-12 00:00:00,11.105,72.098,0.087,0.062,0.117,27503.797,17578.116,17054.458,2017,January,Thursday,0
265,2017-01-12 01:00:00,10.33,73.483,0.085,0.063,0.129,24614.684,15334.954,15402.41,2017,January,Thursday,1
266,2017-01-12 02:00:00,10.023,75.683,0.086,0.065,0.136,23113.924,14148.328,14636.145,2017,January,Thursday,2
267,2017-01-12 03:00:00,9.575,76.267,0.085,0.059,0.124,22286.582,13824.316,14085.783,2017,January,Thursday,3
268,2017-01-12 04:00:00,9.337,74.9,0.082,0.068,0.134,21904.81,13770.213,14069.398,2017,January,Thursday,4
269,2017-01-12 05:00:00,10.178,69.387,0.076,0.057,0.119,22417.215,14251.064,14779.759,2017,January,Thursday,5
270,2017-01-12 06:00:00,10.972,68.242,0.075,0.056,0.13,24866.835,15676.596,15102.651,2017,January,Thursday,6
271,2017-01-12 07:00:00,11.332,72.068,0.076,0.059,0.131,24814.177,15929.483,12984.096,2017,January,Thursday,7
272,2017-01-12 08:00:00,11.332,78.667,0.077,1.654,1.64,26269.367,16576.292,12037.59,2017,January,Thursday,8
273,2017-01-12 09:00:00,14.263,78.117,0.076,34.97,34.843,30000.0,18618.845,13452.53,2017,January,Thursday,9
274,2017-01-12 10:00:00,16.205,70.747,0.078,280.717,185.417,32971.139,20670.517,14291.084,2017,January,Thursday,10
275,2017-01-12 11:00:00,16.872,71.963,0.077,295.25,196.067,35158.481,21914.286,15026.506,2017,January,Thursday,11
276,2017-01-12 12:00:00,17.145,73.033,0.074,458.05,242.933,36164.051,22055.319,15850.602,2017,January,Thursday,12
277,2017-01-12 13:00:00,17.398,70.935,0.074,541.45,311.85,35520.0,20829.179,16972.53,2017,January,Thursday,13
278,2017-01-12 14:00:00,16.898,73.0,0.073,404.767,276.75,34684.557,20912.462,16571.566,2017,January,Thursday,14
279,2017-01-12 15:00:00,16.645,72.767,0.072,201.7,199.883,33514.937,21284.498,16206.265,2017,January,Thursday,15
280,2017-01-12 16:00:00,16.458,74.05,0.072,152.833,159.967,33054.177,20374.468,16167.711,2017,January,Thursday,16
281,2017-01-12 17:00:00,16.067,76.783,0.071,62.632,65.963,37527.089,23066.261,20893.494,2017,January,Thursday,17
282,2017-01-12 18:00:00,15.627,79.767,0.073,6.443,6.602,44260.253,26696.657,25460.241,2017,January,Thursday,18
283,2017-01-12 19:00:00,15.217,82.267,0.073,0.05,0.103,43891.646,26687.538,25551.807,2017,January,Thursday,19
284,2017-01-12 20:00:00,15.095,83.55,0.072,0.056,0.139,43487.595,26634.043,25586.506,2017,January,Thursday,20
285,2017-01-12 21:00:00,15.077,83.567,0.074,0.057,0.138,41544.304,25796.96,25003.373,2017,January,Thursday,21
286,2017-01-12 22:00:00,15.175,83.217,0.079,0.058,0.132,37836.962,23453.495,22944.578,2017,January,Thursday,22
287,2017-01-12 23:00:00,15.168,83.783,0.076,0.054,0.127,32416.203,20009.726,20046.265,2017,January,Thursday,23
288,2017-01-13 00:00:00,15.172,83.867,0.078,0.057,0.139,27510.886,17160.486,17354.217,2017,January,Friday,0
289,2017-01-13 01:00:00,14.957,85.15,0.078,0.048,0.154,24625.823,14990.274,15490.12,2017,January,Friday,1
290,2017-01-13 02:00:00,14.833,85.883,0.077,0.049,0.16,23282.025,13848.632,14584.096,2017,January,Friday,2
291,2017-01-13 03:00:00,14.62,86.133,0.079,0.049,0.152,22396.962,13590.274,13941.205,2017,January,Friday,3
292,2017-01-13 04:00:00,13.877,85.567,0.075,0.049,0.14,22183.291,13462.614,13691.566,2017,January,Friday,4
293,2017-01-13 05:00:00,13.615,85.1,0.076,0.051,0.15,22979.241,14010.334,14196.627,2017,January,Friday,5
294,2017-01-13 06:00:00,13.272,85.467,0.074,0.051,0.151,25200.0,15577.508,14651.566,2017,January,Friday,6
295,2017-01-13 07:00:00,13.032,84.1,0.074,0.054,0.148,25087.595,15614.59,12508.916,2017,January,Friday,7
296,2017-01-13 08:00:00,12.788,83.517,0.074,3.374,3.437,25849.114,16237.082,11356.145,2017,January,Friday,8
297,2017-01-13 09:00:00,13.385,83.167,0.073,24.615,24.983,28554.937,19190.274,12002.892,2017,January,Friday,9
298,2017-01-13 10:00:00,14.92,83.8,0.074,85.137,86.44,31521.013,21196.353,13018.795,2017,January,Friday,10
299,2017-01-13 11:00:00,15.715,80.283,0.074,171.483,175.65,33754.937,22019.453,14480.0,2017,January,Friday,11
300,2017-01-13 12:00:00,16.028,77.333,0.075,214.7,217.65,33501.772,21089.97,16234.217,2017,January,Friday,12
301,2017-01-13 13:00:00,16.267,75.167,0.074,240.0,244.217,33516.962,20786.018,16315.181,2017,January,Friday,13
302,2017-01-13 14:00:00,16.437,73.767,0.073,247.283,250.967,33183.797,20494.833,15946.988,2017,January,Friday,14
303,2017-01-13 15:00:00,16.53,72.017,0.072,219.717,225.083,32764.557,20513.07,15418.795,2017,January,Friday,15
304,2017-01-13 16:00:00,16.473,71.6,0.071,167.35,168.717,32629.873,20043.161,15388.916,2017,January,Friday,16
305,2017-01-13 17:00:00,16.127,73.5,0.071,61.47,62.343,37349.873,22632.827,20245.783,2017,January,Friday,17
306,2017-01-13 18:00:00,15.49,76.617,0.071,5.844,6.0,43534.177,26203.647,24833.735,2017,January,Friday,18
307,2017-01-13 19:00:00,14.628,79.7,0.071,0.042,0.106,43306.329,26017.021,25114.217,2017,January,Friday,19
308,2017-01-13 20:00:00,13.652,83.217,0.072,0.054,0.114,42627.848,25858.359,25164.337,2017,January,Friday,20
309,2017-01-13 21:00:00,13.105,84.867,0.07,0.051,0.116,40579.241,24929.483,24490.602,2017,January,Friday,21
310,2017-01-13 22:00:00,13.01,86.15,0.082,0.054,0.142,37165.57,23037.69,22914.699,2017,January,Friday,22
311,2017-01-13 23:00:00,13.203,86.267,0.086,0.042,0.14,32320.0,19871.125,19896.867,2017,January,Friday,23
312,2017-01-14 00:00:00,13.865,83.717,0.085,0.044,0.127,27818.734,17271.125,17291.566,2017,January,Saturday,0
313,2017-01-14 01:00:00,14.242,79.217,0.085,0.054,0.138,24587.342,14946.505,15208.675,2017,January,Saturday,1
314,2017-01-14 02:00:00,15.33,69.642,0.084,0.061,0.114,22832.405,13786.018,14347.952,2017,January,Saturday,2
315,2017-01-14 03:00:00,16.948,52.582,0.086,0.051,0.132,22038.481,13369.605,13877.59,2017,January,Saturday,3
316,2017-01-14 04:00:00,17.31,48.932,0.086,0.052,0.104,21978.734,13068.085,13760.0,2017,January,Saturday,4
317,2017-01-14 05:00:00,15.807,57.867,0.083,0.062,0.129,22630.886,13512.462,14197.59,2017,January,Saturday,5
318,2017-01-14 06:00:00,14.448,66.473,0.08,0.069,0.132,24803.038,14579.939,14544.578,2017,January,Saturday,6
319,2017-01-14 07:00:00,13.223,73.0,0.083,0.072,0.148,23113.924,13386.626,12207.229,2017,January,Saturday,7
320,2017-01-14 08:00:00,12.472,76.033,0.084,10.475,9.88,24645.063,14423.708,11848.675,2017,January,Saturday,8
321,2017-01-14 09:00:00,12.213,76.217,0.087,114.77,101.398,28377.722,17124.62,13528.675,2017,January,Saturday,9
322,2017-01-14 10:00:00,12.977,72.917,0.082,180.933,115.417,32061.772,19212.158,15446.747,2017,January,Saturday,10
323,2017-01-14 11:00:00,14.342,68.988,0.084,266.733,172.25,33933.165,20610.942,16223.614,2017,January,Saturday,11
324,2017-01-14 12:00:00,15.177,65.94,0.087,145.033,145.517,34408.101,20809.726,17063.133,2017,January,Saturday,12
325,2017-01-14 13:00:00,16.098,60.437,0.085,129.733,129.883,34396.962,20561.702,17456.386,2017,January,Saturday,13
326,2017-01-14 14:00:00,17.227,58.773,0.086,303.35,297.033,32752.405,20172.036,17406.265,2017,January,Saturday,14
327,2017-01-14 15:00:00,17.942,56.112,0.087,152.5,155.167,31766.076,19989.058,16799.036,2017,January,Saturday,15
328,2017-01-14 16:00:00,17.967,60.985,0.087,129.667,133.3,31704.304,19435.866,16594.699,2017,January,Saturday,16
329,2017-01-14 17:00:00,18.052,62.028,0.086,65.575,70.343,35730.633,21641.337,20973.494,2017,January,Saturday,17
330,2017-01-14 18:00:00,16.93,64.532,0.076,14.25,14.678,42324.051,25598.176,25609.639,2017,January,Saturday,18
331,2017-01-14 19:00:00,14.933,74.6,0.073,0.056,0.119,42041.519,25510.03,25946.988,2017,January,Saturday,19
332,2017-01-14 20:00:00,13.388,76.15,0.073,0.047,0.121,41438.987,25219.453,25817.831,2017,January,Saturday,20
333,2017-01-14 21:00:00,13.018,76.683,0.078,0.056,0.112,39775.19,24243.769,24802.892,2017,January,Saturday,21
334,2017-01-14 22:00:00,12.847,80.733,0.078,0.066,0.126,36744.304,22417.629,23483.373,2017,January,Saturday,22
335,2017-01-14 23:00:00,12.957,82.333,0.083,0.06,0.118,28128.608,20036.474,20750.843,2017,January,Saturday,23
336,2017-01-15 00:00:00,11.895,84.95,0.083,0.066,0.138,25577.722,18009.726,17699.277,2017,January,Sunday,0
337,2017-01-15 01:00:00,11.405,86.7,0.084,0.064,0.131,19373.165,18797.568,15819.759,2017,January,Sunday,1
338,2017-01-15 02:00:00,10.552,88.067,0.082,0.06,0.129,17353.924,17645.593,14511.807,2017,January,Sunday,2
339,2017-01-15 03:00:00,10.32,88.533,0.082,0.051,0.134,16338.228,17217.629,14004.819,2017,January,Sunday,3
340,2017-01-15 04:00:00,9.85,88.317,0.081,0.055,0.156,15908.861,16675.988,13824.578,2017,January,Sunday,4
341,2017-01-15 05:00:00,10.178,88.883,0.082,0.058,0.15,16288.608,16886.322,14119.518,2017,January,Sunday,5
342,2017-01-15 06:00:00,10.39,86.8,0.082,0.054,0.127,17296.203,18062.614,14553.253,2017,January,Sunday,6
343,2017-01-15 07:00:00,9.977,86.033,0.081,0.068,0.124,14329.114,16081.459,11881.446,2017,January,Sunday,7
344,2017-01-15 08:00:00,10.078,86.15,0.082,6.804,6.623,15346.835,16522.188,11353.253,2017,January,Sunday,8
345,2017-01-15 09:00:00,10.355,86.617,0.085,92.312,83.507,18377.722,18344.073,13294.458,2017,January,Sunday,9
346,2017-01-15 10:00:00,12.64,83.533,0.083,263.1,161.933,22342.278,21274.164,15159.518,2017,January,Sunday,10
347,2017-01-15 11:00:00,15.968,71.052,0.084,391.617,175.0,24767.595,22849.848,16378.795,2017,January,Sunday,11
348,2017-01-15 12:00:00,17.717,59.922,0.084,462.283,188.967,28669.367,20696.657,17191.325,2017,January,Sunday,12
349,2017-01-15 13:00:00,18.462,55.347,0.083,405.717,261.183,31925.063,18140.426,17503.614,2017,January,Sunday,13
350,2017-01-15 14:00:00,18.755,49.867,0.084,472.133,476.75,31148.354,18223.1,17573.012,2017,January,Sunday,14
351,2017-01-15 15:00:00,18.68,50.863,0.084,361.567,401.433,30299.747,17807.295,17028.434,2017,January,Sunday,15
352,2017-01-15 16:00:00,18.577,51.452,0.084,212.217,236.9,29600.0,17140.426,16728.675,2017,January,Sunday,16
353,2017-01-15 17:00:00,17.788,54.113,0.083,76.642,86.843,33433.924,19504.559,20598.554,2017,January,Sunday,17
354,2017-01-15 18:00:00,16.875,57.933,0.083,9.203,9.373,40677.468,24045.593,25152.771,2017,January,Sunday,18
355,2017-01-15 19:00:00,16.14,62.25,0.081,0.06,0.097,41846.076,24447.416,25529.639,2017,January,Sunday,19
356,2017-01-15 20:00:00,16.323,61.532,0.08,0.055,0.108,42320.0,25077.812,25480.482,2017,January,Sunday,20
357,2017-01-15 21:00:00,16.107,59.34,0.083,0.052,0.102,40261.266,24751.368,24906.988,2017,January,Sunday,21
358,2017-01-15 22:00:00,16.537,51.818,0.082,0.06,0.102,37180.759,22990.274,22976.386,2017,January,Sunday,22
359,2017-01-15 23:00:00,16.015,56.812,0.081,0.076,0.093,31854.177,19990.881,19610.602,2017,January,Sunday,23
360,2017-01-16 00:00:00,16.217,57.627,0.08,0.054,0.114,25689.114,16844.985,17017.831,2017,January,Monday,0
361,2017-01-16 01:00:00,16.17,58.427,0.081,0.057,0.101,20683.544,14713.07,15566.265,2017,January,Monday,1
362,2017-01-16 02:00:00,16.578,54.523,0.082,0.062,0.105,19293.165,13581.763,14656.386,2017,January,Monday,2
363,2017-01-16 03:00:00,16.973,50.907,0.081,0.059,0.114,18972.152,13368.997,14182.169,2017,January,Monday,3
364,2017-01-16 04:00:00,14.927,69.607,0.082,0.075,0.136,20017.215,13215.805,14102.169,2017,January,Monday,4
365,2017-01-16 05:00:00,14.17,74.19,0.076,0.064,0.149,21791.392,13842.553,14687.229,2017,January,Monday,5
366,2017-01-16 06:00:00,14.248,70.973,0.078,0.081,0.158,23734.684,15347.112,15115.181,2017,January,Monday,6
367,2017-01-16 07:00:00,11.743,84.967,0.078,0.077,0.178,24100.253,15823.1,13061.205,2017,January,Monday,7
368,2017-01-16 08:00:00,11.687,82.95,0.081,2.483,2.624,25292.152,16427.356,11832.289,2017,January,Monday,8
369,2017-01-16 09:00:00,12.478,74.2,0.08,57.45,58.287,28600.506,18632.827,13266.506,2017,January,Monday,9
370,2017-01-16 10:00:00,12.882,69.785,0.081,117.8,120.233,31733.671,20371.429,14719.036,2017,January,Monday,10
371,2017-01-16 11:00:00,12.93,63.752,0.083,304.333,258.517,33893.671,21368.997,15777.349,2017,January,Monday,11
372,2017-01-16 12:00:00,12.66,59.492,0.083,236.35,210.783,35034.937,21808.511,16322.892,2017,January,Monday,12
373,2017-01-16 13:00:00,12.677,56.438,0.081,262.733,251.617,34893.165,21564.742,16504.096,2017,January,Monday,13
374,2017-01-16 14:00:00,13.235,48.047,0.083,481.717,514.333,33614.177,21347.72,16723.855,2017,January,Monday,14
375,2017-01-16 15:00:00,13.76,40.288,0.083,396.233,452.767,32615.696,21434.65,16601.446,2017,January,Monday,15
376,2017-01-16 16:00:00,13.695,42.0,0.084,183.35,210.033,32133.671,20618.237,16365.301,2017,January,Monday,16
377,2017-01-16 17:00:00,13.123,49.543,0.084,82.172,96.97,36107.342,23031.003,20504.096,2017,January,Monday,17
378,2017-01-16 18:00:00,12.347,54.91,0.081,9.683,10.857,43663.797,26923.404,25359.036,2017,January,Monday,18
379,2017-01-16 19:00:00,12.57,53.807,0.081,0.056,0.118,43402.532,26624.924,25130.602,2017,January,Monday,19
380,2017-01-16 20:00:00,11.895,59.045,0.082,0.065,0.112,42816.203,26618.237,25252.048,2017,January,Monday,20
381,2017-01-16 21:00:00,11.708,61.682,0.086,0.066,0.1,38437.468,26077.204,24931.084,2017,January,Monday,21
382,2017-01-16 22:00:00,11.038,65.582,0.087,0.054,0.12,35807.595,23741.641,23036.145,2017,January,Monday,22
383,2017-01-16 23:00:00,11.072,65.798,0.086,0.057,0.116,31766.076,19972.644,19428.434,2017,January,Monday,23
384,2017-01-17 00:00:00,10.335,72.16,0.084,0.059,0.125,26957.975,16843.769,16724.819,2017,January,Tuesday,0
385,2017-01-17 01:00:00,10.553,69.795,0.085,0.057,0.133,24134.684,14861.398,15321.446,2017,January,Tuesday,1
386,2017-01-17 02:00:00,10.597,69.605,0.087,0.07,0.12,22681.519,13818.845,14532.048,2017,January,Tuesday,2
387,2017-01-17 03:00:00,10.307,73.1,0.084,0.072,0.117,22131.646,13502.128,14209.157,2017,January,Tuesday,3
388,2017-01-17 04:00:00,10.077,75.25,0.084,0.07,0.143,21738.734,13343.465,13956.627,2017,January,Tuesday,4
389,2017-01-17 05:00:00,10.198,73.233,0.082,0.059,0.115,22672.405,13937.386,14220.723,2017,January,Tuesday,5
390,2017-01-17 06:00:00,9.645,76.233,0.079,0.065,0.121,25068.354,15384.802,14699.759,2017,January,Tuesday,6
391,2017-01-17 07:00:00,9.383,77.05,0.08,0.056,0.121,25252.658,15587.234,12872.289,2017,January,Tuesday,7
392,2017-01-17 08:00:00,9.338,76.117,0.082,14.522,13.927,26327.089,16130.699,11715.663,2017,January,Tuesday,8
393,2017-01-17 09:00:00,9.563,75.55,0.084,142.75,141.383,29557.468,17615.198,13826.506,2017,January,Tuesday,9
394,2017-01-17 10:00:00,11.043,69.133,0.081,300.233,278.933,32466.835,17981.155,16374.94,2017,January,Tuesday,10
395,2017-01-17 11:00:00,12.668,57.815,0.083,428.883,384.767,34617.722,18916.717,17109.398,2017,January,Tuesday,11
396,2017-01-17 12:00:00,13.552,52.01,0.084,505.65,444.2,35882.532,19438.298,17827.47,2017,January,Tuesday,12
397,2017-01-17 13:00:00,13.647,47.847,0.084,535.8,546.917,35042.025,19026.14,18298.795,2017,January,Tuesday,13
398,2017-01-17 14:00:00,14.048,46.35,0.086,478.0,528.317,33595.949,19285.106,18004.819,2017,January,Tuesday,14
399,2017-01-17 15:00:00,14.192,46.362,0.085,387.217,434.583,33521.013,20272.948,17397.59,2017,January,Tuesday,15
400,2017-01-17 16:00:00,13.933,46.227,0.084,202.917,235.583,32783.797,20636.474,16387.47,2017,January,Tuesday,16
401,2017-01-17 17:00:00,13.158,52.132,0.085,53.607,61.028,36558.987,22812.766,20214.94,2017,January,Tuesday,17
402,2017-01-17 18:00:00,11.797,62.377,0.085,7.924,8.841,44377.722,27077.812,25629.88,2017,January,Tuesday,18
403,2017-01-17 19:00:00,11.412,63.152,0.086,0.074,0.115,44157.975,26986.626,25940.241,2017,January,Tuesday,19
404,2017-01-17 20:00:00,10.982,63.21,0.086,0.067,0.104,43850.127,26971.429,25909.398,2017,January,Tuesday,20
405,2017-01-17 21:00:00,10.695,63.44,0.087,0.072,0.102,41845.063,26232.219,24841.446,2017,January,Tuesday,21
406,2017-01-17 22:00:00,11.023,61.478,0.088,0.072,0.102,37273.924,23511.854,22759.518,2017,January,Tuesday,22
407,2017-01-17 23:00:00,10.775,61.385,0.087,0.071,0.113,31463.291,20158.663,19744.578,2017,January,Tuesday,23
